No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
000601	20021017160213	2002.10.17	16:02:13.60	39.4200	40.1500	0010	3.2	3.2	0.0		0.0	0.0	Ke	AGASENLIGI-PULUMUR (TUNCELI) [North East  6.3 km]
000602	20021017143849	2002.10.17	14:38:49.00	37.6300	27.8600	0023	3.1	3.1	0.0		0.0	0.0	Ke	ABAK-KARPUZLU (AYDIN) [North 2.3 km]
000603	20021017102957	2002.10.17	10:29:57.80	39.3500	40.0900	0005	3.3	3.3	0.0		0.0	0.0	Ke	ALTINHUSEYIN-PULUMUR (TUNCELI) [North West  2.3 km]
000604	20021017073604	2002.10.17	07:36:04.80	38.9900	39.6200	0013	3.2	3.2	0.0		0.0	0.0	Ke	DEMIRKAZIK-MAZGIRT (TUNCELI) [South West  0.5 km]
000605	20021017072735	2002.10.17	07:27:35.70	40.9000	33.3300	0022	2.6	2.6	0.0		0.0	0.0	Ke	CIRDAK-KURSUNLU (ÇANKIRI) [South East  2.1 km]
000606	20021017033715	2002.10.17	03:37:15.20	39.0900	39.7200	0005	3.3	3.3	0.0		0.0	0.0	Ke	CUKUR- (TUNCELI) [South East  2.6 km]
000607	20021017030732	2002.10.17	03:07:32.10	38.9300	39.9300	0014	3.1	3.1	0.0		0.0	0.0	Ke	SAGIN-KARAKOCAN (ELAZIG) [North 1.7 km]
000608	20021017023457	2002.10.17	02:34:57.00	39.4000	40.1500	0004	3.7	3.7	0.0		0.0	0.0	Ke	AGASENLIGI-PULUMUR (TUNCELI) [North East  4.8 km]
000609	20021017021041	2002.10.17	02:10:41.30	39.4500	40.2400	0001	3.4	3.4	0.0		0.0	0.0	Ke	SAMPASAKARADERBENDI-PULUMUR (TUNCELI) [South West  1.1 km]
000610	20021017015826	2002.10.17	01:58:26.60	39.4500	40.2000	0005	3.8	3.8	0.0		0.0	0.0	Ke	SAMPASAKARADERBENDI-PULUMUR (TUNCELI) [South West  4.0 km]
000611	20021017015222	2002.10.17	01:52:22.30	39.4000	40.1400	0010	3.3	3.3	0.0		0.0	0.0	Ke	AGASENLIGI-PULUMUR (TUNCELI) [North East  4.1 km]
000612	20021017014959	2002.10.17	01:49:59.20	39.4300	40.2000	0010	3.5	3.5	0.0		0.0	0.0	Ke	SAMPASAKARADERBENDI-PULUMUR (TUNCELI) [South West  5.1 km]
000613	20021017014045	2002.10.17	01:40:45.00	39.1900	39.9900	0005	3.2	3.2	0.0		0.0	0.0	Ke	YAVUZTAS-YAYLADERE (BINGOL) [South West  4.7 km]
000614	20021017013306	2002.10.17	01:33:06.10	39.7000	40.9600	0026	2.8	2.8	0.0		0.0	0.0	Ke	YAYLASUYU-CAT (ERZURUM) [South East  4.3 km]
000615	20021017012435	2002.10.17	01:24:35.40	39.8300	40.5300	0004	2.8	2.8	0.0		0.0	0.0	Ke	MUSTAFABEY-TERCAN (ERZINCAN) [North West  2.2 km]
000616	20021017012331	2002.10.17	01:23:31.70	39.3000	39.9400	0001	2.9	2.9	0.0		0.0	0.0	Ke	YAYIKAGIL-NAZIMIYE (TUNCELI) [North 2.7 km]
000617	20021017012235	2002.10.17	01:22:35.50	39.4100	40.2300	0010	2.9	2.9	0.0		0.0	0.0	Ke	SAMPASAKARADERBENDI-PULUMUR (TUNCELI) [South West  5.6 km]
000618	20021017012035	2002.10.17	01:20:35.80	39.3600	40.1900	0005	3.0	3.0	0.0		0.0	0.0	Ke	DEMIRDOS-KIGI (BINGOL) [North East  7.1 km]
000619	20021017011459	2002.10.17	01:14:59.80	39.3800	40.1200	0005	3.4	3.4	0.0		0.0	0.0	Ke	AGASENLIGI-PULUMUR (TUNCELI) [North East  1.5 km]
000620	20021017011228	2002.10.17	01:12:28.00	39.4200	40.2300	0004	2.9	2.9	0.0		0.0	0.0	Ke	SAMPASAKARADERBENDI-PULUMUR (TUNCELI) [South West  4.5 km]
000621	20021017010834	2002.10.17	01:08:34.70	39.4700	40.1700	0010	3.5	3.5	0.0		0.0	0.0	Ke	SAMPASAKARADERBENDI-PULUMUR (TUNCELI) [North West  6.6 km]
000622	20021017010428	2002.10.17	01:04:28.40	39.4900	40.2800	0008	3.3	3.3	0.0		0.0	0.0	Ke	KABAYEL-YEDISU (BINGOL) [North West  3.0 km]
000623	20021017010133	2002.10.17	01:01:33.80	39.4500	40.2600	0004	3.8	3.8	0.0		0.0	0.0	Ke	SAMPASAKARADERBENDI-PULUMUR (TUNCELI) [South East  1.6 km]
000624	20021017005448	2002.10.17	00:54:48.50	39.3900	40.0900	0014	3.4	3.4	0.0		0.0	0.0	Ke	AGASENLIGI-PULUMUR (TUNCELI) [North West  1.8 km]
000625	20021017005302	2002.10.17	00:53:02.90	39.4100	40.2400	0007	4.1	4.1	0.0		0.0	0.0	Ke	SAMPASAKARADERBENDI-PULUMUR (TUNCELI) [South 5.5 km]
000626	20021016231420	2002.10.16	23:14:20.90	36.1300	28.3600	0014	3.7	3.7	0.0		0.0	0.0	Ke	AKDENIZ
000627	20021016225733	2002.10.16	22:57:33.30	39.6300	29.2800	0005	3.1	3.1	0.0		0.0	0.0	Ke	NURSATLAR-TAVSANLI (KÜTAHYA) [South 4.9 km]
000628	20021016215942	2002.10.16	21:59:42.80	38.7200	41.1000	0003	2.8	2.8	0.0		0.0	0.0	Ke	ARSLANBEYLI-SOLHAN (BINGOL) [South 3.2 km]
000629	20021016102305	2002.10.16	10:23:05.00	40.7500	33.0700	0001	2.5	2.5	0.0		0.0	0.0	Ke	GUZELYURT-CERKES (ÇANKIRI) [North East  4.8 km]
000630	20021016101524	2002.10.16	10:15:24.60	40.6800	32.9700	0002	2.9	2.9	0.0		0.0	0.0	Ke	HACILAR-CERKES (ÇANKIRI) [South 2.7 km]
000631	20021016101215	2002.10.16	10:12:15.60	40.3100	29.1200	0010	2.8	2.8	0.0		0.0	0.0	Ke	SELCUKGAZI-OSMANGAZI (BURSA) [South 2.1 km]
000632	20021015234404	2002.10.15	23:44:04.50	39.3300	39.9900	0005	2.9	2.9	0.0		0.0	0.0	Ke	SARIYAYLA-NAZIMIYE (TUNCELI) [North East  4.9 km]
000633	20021015122909	2002.10.15	12:29:09.60	40.8600	29.4600	0011	2.4	2.4	0.0		0.0	0.0	Ke	PELITLI-GEBZE (KOCAELI) [North West  0.7 km]
000634	20021015083046	2002.10.15	08:30:46.30	38.5500	30.8000	0006	2.8	2.8	0.0		0.0	0.0	Ke	INLI-CAY (AFYONKARAHISAR) [North East  3.7 km]
000635	20021015042003	2002.10.15	04:20:03.10	38.6800	30.8500	0010	3.5	3.5	0.0		0.0	0.0	Ke	HAMIDIYE-BOLVADIN (AFYONKARAHISAR) [South West  4.7 km]
000636	20021015003837	2002.10.15	00:38:37.10	37.5000	38.6500	0010	3.0	3.0	0.0		0.0	0.0	Ke	YEMISLI- (SANLIURFA) [North East  1.9 km]
000637	20021014130144	2002.10.14	13:01:44.20	39.3800	30.8400	0006	2.9	2.9	0.0		0.0	0.0	Ke	BEYKISLA-SEYITGAZI (ESKISEHIR) [South East  4.5 km]
000638	20021014092354	2002.10.14	09:23:54.30	35.9600	28.6200	0010	3.4	3.4	0.0		0.0	0.0	Ke	AKDENIZ
000639	20021014085416	2002.10.14	08:54:16.30	38.6000	31.1200	0008	2.7	2.7	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [West 0.7 km]
000640	20021014085322	2002.10.14	08:53:22.60	38.5900	31.1600	0006	2.8	2.8	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [South East  3.0 km]
000641	20021014002553	2002.10.14	00:25:53.90	39.5300	38.1100	0010	3.4	3.4	0.0		0.0	0.0	Ke	CAKIRTARLA-DIVRIGI (SIVAS) [North West  3.5 km]
000642	20021013181924	2002.10.13	18:19:24.30	38.6500	30.8300	0006	2.8	2.8	0.0		0.0	0.0	Ke	DEGIRMENDERE- (AFYONKARAHISAR) [North East  3.7 km]
000643	20021013162833	2002.10.13	16:28:33.00	38.5500	31.9900	0019	2.7	2.7	0.0		0.0	0.0	Ke	BUYUKOBA-ILGIN (KONYA) [North West  4.6 km]
000644	20021013162424	2002.10.13	16:24:24.10	39.2000	29.4200	0014	2.8	2.8	0.0		0.0	0.0	Ke	DUSECEK-EMET (KÜTAHYA) [South West  5.3 km]
000645	20021013162055	2002.10.13	16:20:55.40	38.6100	31.2600	0005	2.7	2.7	0.0		0.0	0.0	Ke	TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [North West  4.3 km]
000646	20021013120404	2002.10.13	12:04:04.00	38.3800	39.4100	0005	3.2	3.2	0.0		0.0	0.0	Ke	YILDIZHAN-MADEN (ELAZIG) [North East  1.9 km]
000647	20021013114820	2002.10.13	11:48:20.90	39.5100	38.0800	0003	3.3	3.3	0.0		0.0	0.0	Ke	ESKIBEYLI-DIVRIGI (SIVAS) [North East  1.8 km]
000648	20021013094822	2002.10.13	09:48:22.00	41.1400	28.8800	0007	2.8	2.8	0.0		0.0	0.0	Ke	PIRINCCI-EYUP (ISTANBUL) [South East  3.6 km]
000649	20021013050033	2002.10.13	05:00:33.20	39.6400	28.6700	0005	2.9	2.9	0.0		0.0	0.0	Ke	BUYUKAKCAALAN-DURSUNBEY (BALIKESIR) [West 2.4 km]
000650	20021013003217	2002.10.13	00:32:17.10	39.1400	30.6500	0005	2.9	2.9	0.0		0.0	0.0	Ke	YAPILDAK-SEYITGAZI (ESKISEHIR) [South 3.6 km]
000651	20021012221147	2002.10.12	22:11:47.70	38.6200	30.8300	0005	3.0	3.0	0.0		0.0	0.0	Ke	GOZSUZLU- (AFYONKARAHISAR) [North East  0.6 km]
000652	20021012220759	2002.10.12	22:07:59.30	40.8500	30.7700	0010	2.8	2.8	0.0		0.0	0.0	Ke	MURADIYE-HENDEK (SAKARYA) [North West  3.9 km]
000653	20021012212305	2002.10.12	21:23:05.50	38.6100	30.8500	0005	3.0	3.0	0.0		0.0	0.0	Ke	GOZSUZLU- (AFYONKARAHISAR) [South East  2.0 km]
000654	20021012211940	2002.10.12	21:19:40.50	38.6900	30.8600	0006	2.8	2.8	0.0		0.0	0.0	Ke	HAMIDIYE-BOLVADIN (AFYONKARAHISAR) [South West  3.4 km]
000655	20021012210740	2002.10.12	21:07:40.80	38.6500	30.8500	0006	2.8	2.8	0.0		0.0	0.0	Ke	GOZSUZLU- (AFYONKARAHISAR) [North East  4.4 km]
000656	20021012203726	2002.10.12	20:37:26.40	38.5300	32.0300	0003	2.7	2.7	0.0		0.0	0.0	Ke	BUYUKOBA-ILGIN (KONYA) [South West  0.9 km]
000657	20021012200934	2002.10.12	20:09:34.50	38.4500	26.9400	0013	3.0	3.0	0.0		0.0	0.0	Ke	IZMIR KÖRFEZI (EGE DENIZI)
000658	20021012200426	2002.10.12	20:04:26.10	38.6200	30.8300	0005	3.5	3.5	0.0		0.0	0.0	Ke	GOZSUZLU- (AFYONKARAHISAR) [North East  0.6 km]
000659	20021012195555	2002.10.12	19:55:55.50	38.6700	30.8300	0009	2.7	2.7	0.0		0.0	0.0	Ke	DEGIRMENDERE- (AFYONKARAHISAR) [North East  5.2 km]
000660	20021012194726	2002.10.12	19:47:26.50	38.6100	32.2200	0017	2.8	2.8	0.0		0.0	0.0	Ke	BASKUYU-KADINHANI (KONYA) [South West  6.5 km]
000661	20021012193739	2002.10.12	19:37:39.30	38.6800	31.2700	0031	2.7	2.7	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South East  3.1 km]
000662	20021012192742	2002.10.12	19:27:42.20	38.6700	30.8700	0005	2.7	2.7	0.0		0.0	0.0	Ke	HAMIDIYE-BOLVADIN (AFYONKARAHISAR) [South West  4.4 km]
000663	20021012172429	2002.10.12	17:24:29.80	35.3800	33.2600	0020	3.2	3.2	0.0		0.0	0.0	Ke	KIBRIS-GIRNE
000664	20021012151552	2002.10.12	15:15:52.60	40.9500	28.8400	0008	2.7	2.7	0.0		0.0	0.0	Ke	BAKIRKOY (ISTANBUL) [South West  4.0 km]
000665	20021012133635	2002.10.12	13:36:35.50	40.4600	27.2800	0009	2.6	2.6	0.0		0.0	0.0	Ke	KARABIGA-BIGA (ÇANAKKALE) [North West  6.6 km]
000666	20021012113944	2002.10.12	11:39:44.90	39.5600	26.2400	0015	3.0	3.0	0.0		0.0	0.0	Ke	TAMIS-AYVACIK (ÇANAKKALE) [North West  1.4 km]
000667	20021012064511	2002.10.12	06:45:11.30	40.3900	27.1900	0010	3.0	3.0	0.0		0.0	0.0	Ke	ORTULUCE-BIGA (ÇANAKKALE) [North West  1.5 km]
000668	20021011235013	2002.10.11	23:50:13.10	37.6300	29.3400	0019	3.2	3.2	0.0		0.0	0.0	Ke	KOCAPINAR-SERINHISAR (DENIZLI) [South West  3.1 km]
000669	20021011232612	2002.10.11	23:26:12.20	37.6500	29.3100	0008	3.1	3.1	0.0		0.0	0.0	Ke	KOCAPINAR-SERINHISAR (DENIZLI) [West 5.0 km]
000670	20021011221227	2002.10.11	22:12:27.30	39.9200	32.7300	0015	2.8	2.8	0.0		0.0	0.0	Ke	ETIMESGUT (ANKARA) [South East  6.6 km]
000671	20021011215143	2002.10.11	21:51:43.00	40.6300	27.1800	0005	2.9	2.9	0.0		0.0	0.0	Ke	ERIKLICE-SARKOY (TEKIRDAG) [South West  0.7 km]
000672	20021011215113	2002.10.11	21:51:13.20	40.5600	27.2300	0020	2.7	2.7	0.0		0.0	0.0	Ke	KARABIGA AÇIKLARI-ÇANAKKALE (MARMARA DENIZI)
000673	20021011211258	2002.10.11	21:12:58.60	38.6600	31.2300	0022	3.1	3.1	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South 3.6 km]
000674	20021011113145	2002.10.11	11:31:45.30	40.2500	28.9500	0008	2.5	2.5	0.0		0.0	0.0	Ke	DOGANKOY-NILUFER (BURSA) [South East  2.2 km]
000675	20021011082913	2002.10.11	08:29:13.20	40.9200	31.4100	0005	2.9	2.9	0.0		0.0	0.0	Ke	GOKCEAGAC-YIGILCA (DUZCE) [South West  1.6 km]
000676	20021011081512	2002.10.11	08:15:12.80	39.6100	29.4000	0005	2.8	2.8	0.0		0.0	0.0	Ke	YENIKOY-TAVSANLI (KÜTAHYA) [East 4.1 km]
000677	20021011072138	2002.10.11	07:21:38.70	36.6100	31.1100	0018	3.7	3.7	0.0		0.0	0.0	Ke	ANTALYA KÖRFEZI (AKDENIZ)
000678	20021010234834	2002.10.10	23:48:34.60	38.6000	31.2300	0005	2.8	2.8	0.0		0.0	0.0	Ke	TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [North West  5.7 km]
000679	20021010234118	2002.10.10	23:41:18.40	38.6000	31.3100	0006	2.7	2.7	0.0		0.0	0.0	Ke	TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [North East  3.0 km]
000680	20021010223919	2002.10.10	22:39:19.70	38.4800	30.2000	0004	2.9	2.9	0.0		0.0	0.0	Ke	BASKUYUCAK-SANDIKLI (AFYONKARAHISAR) [South East  0.6 km]
000681	20021010174121	2002.10.10	17:41:21.90	38.6500	31.3200	0006	2.8	2.8	0.0		0.0	0.0	Ke	YENIKARABAG-SULTANDAGI (AFYONKARAHISAR) [North 1.1 km]
000682	20021010155115	2002.10.10	15:51:15.10	37.9100	29.2200	0005	2.8	2.8	0.0		0.0	0.0	Ke	IRLIGANLI- (DENIZLI) [North East  4.4 km]
000683	20021010135426	2002.10.10	13:54:26.00	39.9000	31.7600	0022	3.0	3.0	0.0		0.0	0.0	Ke	NARLI-MIHALICCIK (ESKISEHIR) [North East  2.7 km]
000684	20021010105742	2002.10.10	10:57:42.50	40.8300	29.4800	0006	2.5	2.5	0.0		0.0	0.0	Ke	TAVSANLI-GEBZE (KOCAELI) [North West  3.0 km]
000685	20021010051127	2002.10.10	05:11:27.20	38.3000	27.3200	0008	3.1	3.1	0.0		0.0	0.0	Ke	DOGANCILAR-BUCA (IZMIR) [West 1.9 km]
000686	20021010044147	2002.10.10	04:41:47.00	37.6000	27.3600	0013	3.3	3.3	0.0		0.0	0.0	Ke	SARIKEMER-SOKE (AYDIN) [North 4.2 km]
000687	20021010041646	2002.10.10	04:16:46.50	38.4200	29.4200	0003	2.8	2.8	0.0		0.0	0.0	Ke	AVGAN-ULUBEY (USAK) [North East  2.8 km]
000688	20021010000841	2002.10.10	00:08:41.30	40.7000	27.5200	0005	2.7	2.7	0.0		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
000689	20021009232410	2002.10.09	23:24:10.10	36.5600	31.2500	0015	3.3	3.3	0.0		0.0	0.0	Ke	ANTALYA KÖRFEZI (AKDENIZ)
000690	20021009232127	2002.10.09	23:21:27.40	38.6600	30.8200	0004	2.7	2.7	0.0		0.0	0.0	Ke	DEGIRMENDERE- (AFYONKARAHISAR) [North East  3.8 km]
000691	20021009191151	2002.10.09	19:11:51.00	40.7200	27.5400	0010	2.7	2.7	0.0		0.0	0.0	Ke	MARMARA DENIZI
000692	20021009183914	2002.10.09	18:39:14.10	40.9100	27.7300	0029	2.7	2.7	0.0		0.0	0.0	Ke	TEKIRDAG AÇIKLARI (MARMARA DENIZI)
000693	20021009153343	2002.10.09	15:33:43.80	39.6700	30.7100	0008	2.6	2.6	0.0		0.0	0.0	Ke	IMISEHIR-ODUNPAZARI (ESKISEHIR) [South West  5.0 km]
000694	20021009151043	2002.10.09	15:10:43.80	37.2700	36.6900	0005	3.0	3.0	0.0		0.0	0.0	Ke	KALEDIBI-TURKOGLU (KAHRAMANMARAS) [South East  3.9 km]
000695	20021009144020	2002.10.09	14:40:20.60	40.6900	27.5300	0009	3.3	3.3	0.0		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
000696	20021009103842	2002.10.09	10:38:42.80	40.1700	28.7200	0020	2.7	2.7	0.0		0.0	0.0	Ke	FADILLI-NILUFER (BURSA) [North East  2.1 km]
000697	20021009100213	2002.10.09	10:02:13.00	40.8400	29.4600	0004	2.4	2.4	0.0		0.0	0.0	Ke	PELITLI-GEBZE (KOCAELI) [South West  1.9 km]
000698	20021009093943	2002.10.09	09:39:43.10	38.5700	30.6400	0005	2.8	2.8	0.0		0.0	0.0	Ke	YARISLI-SUHUT (AFYONKARAHISAR) [North 2.6 km]
000699	20021009090036	2002.10.09	09:00:36.80	39.7100	29.4800	0007	2.7	2.7	0.0		0.0	0.0	Ke	GUNEY-DOMANIC (KÜTAHYA) [South West  2.6 km]
000700	20021009054519	2002.10.09	05:45:19.00	37.1400	28.7800	0018	3.0	3.0	0.0		0.0	0.0	Ke	TURGUT-ULA (MUGLA) [South East  8.2 km]
000701	20021008221840	2002.10.08	22:18:40.30	40.1000	29.3200	0014	2.7	2.7	0.0		0.0	0.0	Ke	SAYFIYE-KESTEL (BURSA) [South West  2.3 km]
000702	20021008201603	2002.10.08	20:16:03.30	36.5800	31.0500	0019	3.2	3.2	0.0		0.0	0.0	Ke	ANTALYA KÖRFEZI (AKDENIZ)
000703	20021008174021	2002.10.08	17:40:21.60	40.2100	33.3200	0011	2.5	2.5	0.0		0.0	0.0	Ke	DEGIRMENKAYA-KALECIK (ANKARA) [South West  2.9 km]
000704	20021008165735	2002.10.08	16:57:35.20	40.2300	33.3900	0010	2.9	2.9	0.0		0.0	0.0	Ke	KILCAK-KALECIK (ANKARA) [North West  1.6 km]
000705	20021008024219	2002.10.08	02:42:19.40	38.6600	30.9500	0002	3.0	3.0	0.0		0.0	0.0	Ke	KADIKOY-CAY (AFYONKARAHISAR) [North East  3.6 km]
000706	20021007224042	2002.10.07	22:40:42.60	38.6000	30.8200	0004	2.7	2.7	0.0		0.0	0.0	Ke	GOZSUZLU- (AFYONKARAHISAR) [South West  1.8 km]
000707	20021007204941	2002.10.07	20:49:41.90	40.2200	27.8900	0005	2.9	2.9	0.0		0.0	0.0	Ke	CEPNI-BANDIRMA (BALIKESIR) [South East  1.7 km]
000708	20021007170109	2002.10.07	17:01:09.40	36.8500	28.8000	0004	2.8	2.8	0.0		0.0	0.0	Ke	ORTACA (MUGLA) [North East  3.0 km]
000709	20021007165955	2002.10.07	16:59:55.10	36.3100	28.6200	0016	3.2	3.2	0.0		0.0	0.0	Ke	AKDENIZ
000710	20021007112534	2002.10.07	11:25:34.10	38.6800	30.8300	0010	3.7	3.7	0.0		0.0	0.0	Ke	COBANLAR (AFYONKARAHISAR) [South East  4.8 km]
000711	20021007110358	2002.10.07	11:03:58.40	39.7800	35.5000	0006	3.7	3.7	0.0		0.0	0.0	Ke	GULSEHRI-SORGUN (YOZGAT) [East 1.0 km]
000712	20021007045919	2002.10.07	04:59:19.20	39.6200	32.3100	0010	3.2	3.2	0.0		0.0	0.0	Ke	MACUN-POLATLI (ANKARA) [South East  1.8 km]
000713	20021007025001	2002.10.07	02:50:01.00	39.6300	32.3400	0001	3.2	3.2	0.0		0.0	0.0	Ke	ESKIKOSELER-POLATLI (ANKARA) [North West  3.0 km]
000714	20021007012204	2002.10.07	01:22:04.90	36.8200	28.9600	0010	2.7	2.7	0.0		0.0	0.0	Ke	SABUNLU-DALAMAN (MUGLA) [South West  0.5 km]
000715	20021006220335	2002.10.06	22:03:35.40	38.6200	31.2600	0005	2.9	2.9	0.0		0.0	0.0	Ke	TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [North West  5.2 km]
000716	20021006213834	2002.10.06	21:38:34.10	36.6500	29.1800	0003	2.8	2.8	0.0		0.0	0.0	Ke	CAMKOY-FETHIYE (MUGLA) [South East  0.4 km]
000717	20021006193216	2002.10.06	19:32:16.80	38.7100	31.3700	0028	2.7	2.7	0.0		0.0	0.0	Ke	CUKURCAK-SULTANDAGI (AFYONKARAHISAR) [North West  0.6 km]
000718	20021006182203	2002.10.06	18:22:03.40	40.0300	27.8100	0007	2.9	2.9	0.0		0.0	0.0	Ke	DURA-MANYAS (BALIKESIR) [North 1.6 km]
000719	20021006145138	2002.10.06	14:51:38.80	39.5400	41.8300	0010	2.9	2.9	0.0		0.0	0.0	Ke	AKDAG-TEKMAN (ERZURUM) [South East  3.1 km]
000720	20021006142555	2002.10.06	14:25:55.30	39.5700	41.9000	0019	3.5	3.5	0.0		0.0	0.0	Ke	AKARSU-KARAYAZI (ERZURUM) [South East  1.2 km]
000721	20021006142511	2002.10.06	14:25:11.40	39.5200	41.9700	0028	3.0	3.0	0.0		0.0	0.0	Ke	DUNDARKOY-KARAYAZI (ERZURUM) [North East  2.0 km]
000722	20021006121534	2002.10.06	12:15:34.30	38.6300	31.2600	0005	3.3	3.3	0.0		0.0	0.0	Ke	YENIKARABAG-SULTANDAGI (AFYONKARAHISAR) [South West  5.5 km]
000723	20021006045959	2002.10.06	04:59:59.30	37.1700	26.9100	0003	3.4	3.4	0.0		0.0	0.0	Ke	ONIKI ADALAR (AKDENIZ)
000724	20021006034907	2002.10.06	03:49:07.10	35.8200	33.3200	0023	3.4	3.4	0.0		0.0	0.0	Ke	AKDENIZ
000725	20021006024602	2002.10.06	02:46:02.10	37.8300	36.3700	0005	2.9	2.9	0.0		0.0	0.0	Ke	KUCUKCAMURLU-GOKSUN (KAHRAMANMARAS) [South 5.2 km]
000726	20021006024114	2002.10.06	02:41:14.10	38.7000	31.3500	0021	2.6	2.6	0.0		0.0	0.0	Ke	CUKURCAK-SULTANDAGI (AFYONKARAHISAR) [South West  2.3 km]
000727	20021006000951	2002.10.06	00:09:51.90	36.5400	36.0400	0007	2.9	2.9	0.0		0.0	0.0	Ke	BUYUKDERE-ISKENDERUN (HATAY) [North 1.6 km]
000728	20021005231139	2002.10.05	23:11:39.60	35.2800	33.7300	0020	3.3	3.3	0.0		0.0	0.0	Ke	KIBRIS-ISKELE
000729	20021005224741	2002.10.05	22:47:41.80	38.9400	31.4000	0004	2.9	2.9	0.0		0.0	0.0	Ke	BADEMLI-EMIRDAG (AFYONKARAHISAR) [South West  0.2 km]
000730	20021005224123	2002.10.05	22:41:23.40	38.9300	31.5500	0010	3.1	3.1	0.0		0.0	0.0	Ke	ASAGIPIRIBEYLI-EMIRDAG (AFYONKARAHISAR) [West 4.5 km]
000731	20021005213546	2002.10.05	21:35:46.00	39.7700	26.2600	0011	3.1	3.1	0.0		0.0	0.0	Ke	ALADAG-EZINE (ÇANAKKALE) [West 0.7 km]
000732	20021005200903	2002.10.05	20:09:03.00	38.6600	31.2500	0010	2.8	2.8	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South East  3.7 km]
000733	20021005183435	2002.10.05	18:34:35.40	38.6400	31.2100	0005	2.5	2.5	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South West  6.2 km]
000734	20021005115613	2002.10.05	11:56:13.20	36.7200	36.1800	0019	2.7	2.7	0.0		0.0	0.0	Ke	KARAYILAN-ISKENDERUN (HATAY) [North West  4.4 km]
000735	20021005100402	2002.10.05	10:04:02.80	38.7100	31.1500	0014	2.7	2.7	0.0		0.0	0.0	Ke	DEREKARABAG-BOLVADIN (AFYONKARAHISAR) [West 3.4 km]
000736	20021005100317	2002.10.05	10:03:17.40	40.8900	31.1300	0009	2.8	2.8	0.0		0.0	0.0	Ke	KADIOGLU- (DUZCE) [North East  1.6 km]
000737	20021005045314	2002.10.05	04:53:14.20	38.6100	26.1400	0010	3.3	3.3	0.0		0.0	0.0	Ke	SAKIZ ADASI (EGE DENIZI)
000738	20021005041655	2002.10.05	04:16:55.80	38.0700	27.8500	0005	3.0	3.0	0.0		0.0	0.0	Ke	DERELI-TIRE (IZMIR) [South East  2.0 km]
000739	20021005012844	2002.10.05	01:28:44.50	36.4400	30.1000	0004	3.3	3.3	0.0		0.0	0.0	Ke	GOKCEYAKA-FINIKE (ANTALYA) [North West  1.6 km]
000740	20021005011042	2002.10.05	01:10:42.30	40.7300	29.3100	0012	2.5	2.5	0.0		0.0	0.0	Ke	IZMIT KÖRFEZI (MARMARA DENIZI)
000741	20021005000446	2002.10.05	00:04:46.30	40.5700	30.5700	0026	2.6	2.6	0.0		0.0	0.0	Ke	AHMEDIYE-KARAPURCEK (SAKARYA) [South East  4.2 km]
000742	20021004232337	2002.10.04	23:23:37.30	38.6200	31.2000	0005	2.9	2.9	0.0		0.0	0.0	Ke	EBER-CAY (AFYONKARAHISAR) [North East  6.7 km]
000743	20021004224938	2002.10.04	22:49:38.50	40.8600	31.4400	0023	2.7	2.7	0.0		0.0	0.0	Ke	GOKCEAGAC-YIGILCA (DUZCE) [South 7.7 km]
000744	20021004221150	2002.10.04	22:11:50.40	38.0700	27.3900	0005	3.2	3.2	0.0		0.0	0.0	Ke	SAGLIK-TORBALI (IZMIR) [South West  1.9 km]
000745	20021004220757	2002.10.04	22:07:57.10	38.6800	31.3600	0019	2.8	2.8	0.0		0.0	0.0	Ke	CUKURCAK-SULTANDAGI (AFYONKARAHISAR) [South West  3.2 km]
000746	20021004183327	2002.10.04	18:33:27.50	38.8700	31.3900	0006	2.6	2.6	0.0		0.0	0.0	Ke	CAYKISLA-EMIRDAG (AFYONKARAHISAR) [South East  7.6 km]
000747	20021004182131	2002.10.04	18:21:31.50	37.9000	34.1600	0002	3.5	3.5	0.0		0.0	0.0	Ke	ZENGEN-EREGLI (KONYA) [North West  11.3 km]
000748	20021004175438	2002.10.04	17:54:38.30	38.6800	31.3200	0026	2.7	2.7	0.0		0.0	0.0	Ke	YENIKARABAG-SULTANDAGI (AFYONKARAHISAR) [North 4.5 km]
000749	20021004034103	2002.10.04	03:41:03.40	40.0900	35.8700	0018	3.2	3.2	0.0		0.0	0.0	Ke	UCKAYA-ZILE (TOKAT) [South East  4.3 km]
